"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Montenegro","MNE","2014","2.900","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Morocco","MAR","2017","0.680","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Mozambique","MOZ","2017","7.120","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Myanmar","MMR","2017","16.450","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Myanmar","MMR","2014","19.820","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Namibia","NAM","2017","6.620","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Namibia","NAM","2014","3.680","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Nepal","NPL","2017","15.960","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Nepal","NPL","2014","7.100","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Netherlands","NLD","2017","1.060","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Netherlands","NLD","2014","0.630","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","New Zealand","NZL","2017","3.730","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","New Zealand","NZL","2014","5.560","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Nicaragua","NIC","2017","11.590","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Nicaragua","NIC","2014","7.610","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Niger","NER","2017","12.680","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Niger","NER","2014","13.930","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Nigeria","NGA","2017","12.430","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Nigeria","NGA","2014","14.610","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","North Macedonia","MKD","2017","0.800","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","North Macedonia","MKD","2014","1.160","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Norway","NOR","2017","1.650","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Norway","NOR","2014","1.230","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Pakistan","PAK","2017","2.150","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Pakistan","PAK","2014","3.680","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Panama","PAN","2017","3.520","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Panama","PAN","2014","5.350","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Paraguay","PRY","2017","7.020","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Peru","PER","2017","6.300","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Peru","PER","2014","6.750","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Philippines","PHL","2017","13.400","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Philippines","PHL","2014","12.220","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Poland","POL","2017","2.100","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Poland","POL","2014","0.690","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Portugal","PRT","2017","1.320","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Portugal","PRT","2014","0.620","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Puerto Rico","PRI","2014","0.000","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Romania","ROU","2017","1.380","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Romania","ROU","2014","2.390","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Russian Federation","RUS","2017","0.980","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Russian Federation","RUS","2014","0.640","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Rwanda","RWA","2017","10.610","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Rwanda","RWA","2014","12.000","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Saudi Arabia","SAU","2017","4.130","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Saudi Arabia","SAU","2014","2.400","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Senegal","SEN","2017","6.200","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Senegal","SEN","2014","13.560","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Serbia","SRB","2017","3.820","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Serbia","SRB","2014","1.700","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sierra Leone","SLE","2017","11.620","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sierra Leone","SLE","2014","16.190","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Singapore","SGP","2017","0.970","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Singapore","SGP","2014","1.670","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Slovak Republic","SVK","2017","2.180","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Slovak Republic","SVK","2014","2.080","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Slovenia","SVN","2017","3.280","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Slovenia","SVN","2014","1.420","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Somalia","SOM","2014","12.320","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","South Africa","ZAF","2017","4.220","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","South Africa","ZAF","2014","5.940","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","South Sudan","SSD","2017","9.070","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Spain","ESP","2017","2.950","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Spain","ESP","2014","4.720","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sri Lanka","LKA","2017","6.490","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sri Lanka","LKA","2014","1.550","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sudan","SDN","2014","2.610","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sweden","SWE","2017","0.680","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Sweden","SWE","2014","1.270","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Switzerland","CHE","2017","3.990","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Switzerland","CHE","2014","0.560","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Tajikistan","TJK","2017","10.740","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Tajikistan","TJK","2014","2.050","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Tanzania","TZA","2017","10.240","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Tanzania","TZA","2014","18.070","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Thailand","THA","2017","7.380","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Thailand","THA","2014","12.590","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Togo","TGO","2017","9.440","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Togo","TGO","2014","6.410","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Trinidad and Tobago","TTO","2017","4.650","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Tunisia","TUN","2017","3.060","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Tunisia","TUN","2014","3.300","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Turkiye","TUR","2017","8.840","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Turkiye","TUR","2014","3.180","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Turkmenistan","TKM","2017","6.770","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Uganda","UGA","2017","20.730","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Uganda","UGA","2014","21.210","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Ukraine","UKR","2017","0.900","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Ukraine","UKR","2014","0.550","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","United Arab Emirates","ARE","2017","3.100","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","United Arab Emirates","ARE","2014","2.280","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","United Kingdom","GBR","2017","1.630","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","United Kingdom","GBR","2014","2.900","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","United States","USA","2017","2.820","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","United States","USA","2014","1.340","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Uruguay","URY","2017","2.160","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Uruguay","URY","2014","2.050","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Uzbekistan","UZB","2017","0.860","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Uzbekistan","UZB","2014","0.740","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Venezuela, RB","VEN","2017","4.840","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Venezuela, RB","VEN","2014","1.290","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Viet Nam","VNM","2017","13.350","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Viet Nam","VNM","2014","7.930","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","West Bank and Gaza","PSE","2017","0.800","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","West Bank and Gaza","PSE","2014","1.500","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Yemen, Rep.","YEM","2014","4.110","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Zambia","ZMB","2017","13.050","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Zambia","ZMB","2014","21.120","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Zimbabwe","ZWE","2017","6.350","female"
"Borrowed to start, operate, or expand a farm or business, female (% age 15+)","fin21.t.d.2017.1","Zimbabwe","ZWE","2014","7.420","female"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Arab World","ARB","2017","4.900","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Arab World","ARB","2014","7.230","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","East Asia & Pacific","EAS","2017","8.050","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","East Asia & Pacific","EAS","2014","8.430","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","East Asia & Pacific (excluding high income)","EAP","2017","8.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","East Asia & Pacific (excluding high income)","EAP","2014","9.000","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Euro area","EMU","2017","4.160","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Euro area","EMU","2014","3.900","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Europe & Central Asia","ECS","2017","4.240","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Europe & Central Asia","ECS","2014","3.480","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Europe & Central Asia (excluding high income)","ECA","2017","4.490","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Europe & Central Asia (excluding high income)","ECA","2014","3.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","High income","HIC","2017","4.290","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","High income","HIC","2014","3.910","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Latin America & Caribbean","LCN","2017","6.660","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Latin America & Caribbean","LCN","2014","7.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Latin America & Caribbean (excluding high income)","LAC","2017","6.720","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Latin America & Caribbean (excluding high income)","LAC","2014","7.760","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Low & middle income","LMY","2017","8.290","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Low & middle income","LMY","2014","9.730","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Low income","LIC","2017","12.690","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Low income","LIC","2014","12.470","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lower middle income","LMC","2017","9.360","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Lower middle income","LMC","2014","11.620","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Middle East & North Africa","MEA","2017","7.060","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Middle East & North Africa (excluding high income)","MNA","2017","7.160","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Middle income","MIC","2017","8.030","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Middle income","MIC","2014","9.560","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","North America","NAC","2017","4.610","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","North America","NAC","2014","3.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","OECD members","OED","2017","4.270","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","OECD members","OED","2014","3.750","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","South Asia","SAS","2017","7.930","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","South Asia","SAS","2014","11.910","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sub-Saharan Africa","SSF","2017","12.380","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sub-Saharan Africa","SSF","2014","13.410","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sub-Saharan Africa (excluding high income)","SSA","2017","12.380","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Sub-Saharan Africa (excluding high income)","SSA","2014","13.410","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Upper middle income","UMC","2017","6.490","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Upper middle income","UMC","2014","7.460","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","World","WLD","2017","7.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","World","WLD","2014","8.650","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Afghanistan","AFG","2017","5.340","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Afghanistan","AFG","2014","12.260","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Albania","ALB","2017","2.560","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Albania","ALB","2014","4.880","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Algeria","DZA","2017","4.650","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Algeria","DZA","2014","5.680","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Angola","AGO","2014","4.470","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Argentina","ARG","2017","3.630","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Argentina","ARG","2014","2.500","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Armenia","ARM","2017","22.170","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Armenia","ARM","2014","9.640","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Australia","AUS","2017","5.400","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Australia","AUS","2014","4.810","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Austria","AUT","2017","5.460","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Austria","AUT","2014","5.660","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Azerbaijan","AZE","2017","7.380","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Azerbaijan","AZE","2014","11.150","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bahrain","BHR","2017","6.990","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bahrain","BHR","2014","11.520","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bangladesh","BGD","2017","7.420","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bangladesh","BGD","2014","5.600","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Belarus","BLR","2017","3.100","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Belarus","BLR","2014","3.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Belgium","BEL","2017","2.730","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Belgium","BEL","2014","3.380","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Belize","BLZ","2014","6.390","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Benin","BEN","2017","16.060","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Benin","BEN","2014","11.230","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bhutan","BTN","2014","4.320","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bolivia","BOL","2017","9.080","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bolivia","BOL","2014","13.500","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bosnia and Herzegovina","BIH","2017","3.340","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bosnia and Herzegovina","BIH","2014","2.670","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Botswana","BWA","2017","4.640","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Botswana","BWA","2014","13.720","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Brazil","BRA","2017","4.600","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Brazil","BRA","2014","4.740","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bulgaria","BGR","2017","2.170","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Bulgaria","BGR","2014","2.190","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Burkina Faso","BFA","2017","16.150","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Burkina Faso","BFA","2014","8.580","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Burundi","BDI","2014","4.500","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cambodia","KHM","2017","17.770","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cambodia","KHM","2014","15.190","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cameroon","CMR","2017","13.000","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cameroon","CMR","2014","13.200","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Canada","CAN","2017","5.110","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Canada","CAN","2014","4.730","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Central African Republic","CAF","2017","9.400","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Chad","TCD","2017","13.730","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Chad","TCD","2014","14.270","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Chile","CHL","2017","5.640","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Chile","CHL","2014","4.320","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","China","CHN","2017","6.430","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","China","CHN","2014","7.780","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Colombia","COL","2017","12.110","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Colombia","COL","2014","14.730","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Congo, Dem. Rep.","COD","2017","6.610","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Congo, Dem. Rep.","COD","2014","10.590","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Congo, Rep.","COG","2017","8.250","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Congo, Rep.","COG","2014","9.800","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Costa Rica","CRI","2017","6.840","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Costa Rica","CRI","2014","7.090","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cote d'Ivoire","CIV","2017","8.010","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cote d'Ivoire","CIV","2014","9.910","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Croatia","HRV","2017","4.360","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Croatia","HRV","2014","5.610","male"
"Borrowed to start, operate, or expand a farm or business, male (% age 15+)","fin21.t.d.2017.2","Cyprus","CYP","2017","3.480","male"
